MODALIDADE,SITUACAO_CONTA,QTD_TA,EMENDAS,QTD_PRORROGA,UF_PROPONENTE,PERC_CONTRA,PERC_REPASSE,SITUACAO_PROJETO_BASICO,PERC_DESEMBOLSADO,QTDE_CONVENIOS,TARGET
CONVENIO,Regularizada,0.0,1.0,0.0,RJ,0.0384615384615385,0.961538461538462,Aprovado,0.961538461538462,1,1
CONVENIO,Regularizada,3.0,0.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AM,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,CE,0.0221782178217822,0.977821782178218,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,RO,0.0099009900990099,0.99009900990099,Aprovado,0.99009900990099,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,RO,0.0108803165182987,0.989119683481701,Aprovado,0.989119683481701,1,1
CONVENIO,Regularizada,4.0,0.0,1.0,MA,0.0197852536718468,0.969421849734443,Em Análise,0.969421849734443,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AC,0.00117508813160987,0.99882491186839,Aprovado,0.99882491186839,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AP,0.00162501108233221,0.998375009983224,Aprovado,0.998375009983224,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,AP,0.0205680705190989,0.979431929480901,Aprovado,0.979431929480901,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AP,0.00276794223034689,0.997232057769653,Aprovado,0.997232057769653,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AP,0.00209040582804943,0.997909636007507,Aprovado,0.997909636007507,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AP,0.0283715507190051,0.971628449280995,Aprovado,0.971628449280995,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AM,0.024390243902439,0.975609756097561,Aprovado,0.390243902439024,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,AM,0.024390243902439,0.975609756097561,Aprovado,0.48780487804878,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,RO,0.0140845070422535,0.985915492957746,Aprovado,0.985915492957746,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,AP,0.0384615384615385,0.961538461538462,Aprovado,0.961538461538462,1,1
CONVENIO,Regularizada,0.0,1.0,5.0,RR,0.0100316789862724,0.989968321013728,Aprovado,0.494984160506864,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,RR,0.0100480126713854,0.989951987328615,Aprovado,0.989951987328615,1,1
CONVENIO,Regularizada,0.0,1.0,6.0,RR,0.0100480126713854,0.989951987328615,Aprovado,0.989951987328615,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,RR,0.0200000107666011,0.979999961718751,Aprovado,0.979999961718751,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,RR,0.0200000047213543,0.980000036750001,Aprovado,0.980000036750001,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,AP,0.099994358392518,0.900005641607482,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,AM,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.2,0.8,Em Análise,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,SE,0.0747384155455904,0.92526158445441,Aprovado,0.92526158445441,1,1
CONVENIO,Regularizada,0.0,2.0,1.0,SP,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,PB,0.000999965024798104,0.999000007644993,Aprovado,0.999000007644993,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,BA,0.0,1.0,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SC,0.0237404291207076,0.976259570879292,Aprovado,0.976259570879292,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SP,0.0486276452077212,0.951372347234219,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,MG,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,BA,0.024390243902439,0.975609756097561,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,CE,0.02,0.98,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0119333333333333,0.988066666666667,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,2.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Regularizada,2.0,1.0,2.0,SP,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.0252103488482022,0.974789651151798,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00176578411405295,0.998234215885947,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0300678952473327,0.969932104752667,Em Análise,0.969932104752667,1,1
CONVENIO,Regularizada,1.0,1.0,1.0,RS,0.232114062763125,0.767885937236875,Aprovado,0.767885937236875,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,AM,0.0191664229385295,0.939135941269121,Aprovado,0.939135941269121,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MG,0.0297620491425522,0.970237950857448,Aprovado,0.970237950857448,1,1
CONVENIO,Regularizada,2.0,0.0,0.0,MG,0.0199999985935117,0.980000042961825,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,AL,0.0155043738727547,0.984495655832486,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AM,0.0,1.0,Não Cadastrado,0.458625643951714,1,1
CONVENIO,Regularizada,0.0,0.0,3.0,BA,0.100000003515625,0.9000000140625,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,4.0,RR,0.0196078395150663,0.980392190557523,Aprovado,0.490196095278762,1,1
CONVENIO,Regularizada,0.0,0.0,6.0,RR,0.00999999976796875,0.9900000099,Aprovado,0.9900000099,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PB,0.0099009900990099,0.99009900990099,Aprovado,0.99009900990099,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,CE,0.0203124456152783,0.979687554384722,Aprovado,0.979687554384722,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,AP,0.0083583488494261,0.991641638561373,Aprovado,0.991641638561373,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0196078431372549,0.980392156862745,Aprovado,0.980392156862745,1,1
CONVENIO,Regularizada,0.0,1.0,2.0,RR,0.00103464269149809,0.998965357308502,Aprovado,0.998965357308502,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MG,0.0196078431372549,0.980392156862745,Aprovado,0.0,1,1
CONVENIO,Regularizada,2.0,0.0,0.0,RJ,0.0199999996678253,0.979999958810334,Em Análise,0.979999958810334,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AM,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.005125,0.994875,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,GO,0.047174868660877,0.952825131339123,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.0190994515693051,0.980900552536026,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,TO,0.0172751617942424,0.982724838205758,Aprovado,0.982724838205758,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MA,0.00103361750576243,0.998966416258494,Aprovado,0.998966416258494,1,1
CONVENIO,Regularizada,1.0,0.0,1.0,MA,0.0163934426229508,0.983606557377049,Aprovado,0.983606557377049,1,1
CONVENIO,Regularizada,2.0,1.0,0.0,RN,0.0808837568396322,0.919116208638275,Em Análise,0.0,1,1
CONVENIO,Regularizada,2.0,0.0,0.0,RJ,0.01,0.99,Aprovado,0.99,1,1
CONVENIO,Erro na Abertura de Conta,0.0,1.0,1.0,MA,0.0963855421686747,0.903614457831325,Aprovado,0.903614457831325,1,1
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.410377358490566,0.589622641509434,Aprovado,0.0,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,RJ,0.0199999966244285,0.979999963993904,Aprovado,0.979999963993904,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,GO,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,AC,0.00101200917554986,0.99898799082445,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.0,1.0,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.0156666666666667,0.984333333333333,Aguardando,0.0,1,1
CONVENIO,Regularizada,1.0,1.0,2.0,MG,0.0,1.0,Aprovado,1.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MS,0.0,1.0,Aguardando,0.0,1,1
CONVENIO,Regularizada,1.0,0.0,1.0,PE,0.130434782608696,0.869565217391304,Em Análise,0.0,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,RJ,0.019999997395832,0.979999989583328,Em Análise,0.979999989583328,1,1
CONVENIO,Regularizada,2.0,0.0,0.0,RJ,0.0200000005037488,0.980000062464857,Em Análise,0.980000062464857,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,0.0,RS,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,CE,0.00871459694989107,0.991285403050109,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SE,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,CE,0.0234375,0.9765625,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,CE,0.0200881920627144,0.979911807937286,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,SC,0.0464547677261614,0.953545232273839,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,SE,0.00680272108843537,0.993197278911565,Aprovado,0.993197278911565,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,1.0,CE,0.0,1.0,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,SC,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MT,0.0384615384615385,0.961538461538462,Rejeitado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,CE,0.0200305750460586,0.979969424953941,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,AL,0.00303030303030303,0.996969696969697,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0156666666666667,0.984333333333333,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.0156666666666667,0.984333333333333,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0544230769230769,0.945576923076923,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0156666666666667,0.984333333333333,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.0138,0.9862,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0237576717481687,0.976242328251831,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.10490135619527,0.895098624769021,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.0166,0.9834,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00182186234817814,0.998178137651822,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0238237045860631,0.976176295413937,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MT,0.0187660983686986,0.981233901631301,Aprovado,0.981233901631301,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00990097024596354,0.990098987255511,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,BA,0.0102276921441301,0.989772319520084,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SC,0.025,0.975,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,AL,0.01,0.99,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,GO,0.00847457627118644,0.991525423728814,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,AL,0.01,0.99,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0111561866125761,0.988843813387424,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,AL,0.01,0.99,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.0051022001953125,0.9948978125,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,2.0,0.0,AL,0.0224755466052934,0.977524453394707,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PA,0.0151515151515152,0.984848484848485,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0203118883952876,0.979688111604712,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MT,0.0,1.0,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00104050780110319,0.998959492198897,Aguardando,0.0,1,1
CONVENIO,Pendente de Regularização,0.0,1.0,1.0,MG,0.0,1.0,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0010129659643436,0.998987034035656,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.018,0.982,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SC,0.471708294011668,0.528291705988332,Aprovado,0.0,1,1
CONVENIO,Pendente de Regularização,0.0,1.0,1.0,MG,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,TO,0.0099009900990099,0.99009900990099,Rejeitado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0100015230745799,0.98999847692542,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,2.0,0.0,AL,0.0,1.0,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MG,0.00100044038993635,0.998999559610064,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,3.0,0.0,AL,0.0213799087518857,0.978620091248114,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00200041733390107,0.997999582666099,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,7.0,1.0,SP,0.0,0.966499702827828,Aprovado,0.966499702827828,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.025,0.975,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SP,0.0199322304165836,0.980067769583416,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,1.0,1.0,1.0,MG,0.0118577075098814,0.988142292490119,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,BA,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,MT,0.0201005025125628,0.979899497487437,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.00857704011349822,0.991422980215877,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0,1.0,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SC,0.22,0.78,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.025,0.975,Em Complementação,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MS,0.0384615219858384,0.961538448616344,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MG,0.0,1.0,Em Complementação,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RS,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,RS,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.0,1.0,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,AL,0.0189308329264323,0.981069140625,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.0,1.0,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SC,0.025,0.975,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SC,0.010989010989011,0.989010989010989,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SE,0.0487804878048781,0.951219512195122,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,AP,0.00200064057633303,0.997999359423667,Rejeitado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RO,0.0,1.0,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,0.0,0.0,RS,0.0196078431372549,0.980392156862745,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.000895123580494322,0.999104876419506,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,GO,0.159663865546218,0.840336134453782,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,BA,0.032258064516129,0.967741935483871,Aprovado,0.967741935483871,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,GO,0.0109890066036411,0.989011018868827,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.025,0.975,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,1.0,1.0,0.0,PE,0.025,0.975,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.025,0.975,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.025,0.975,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0201005025125628,0.979899497487437,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,BA,0.025,0.975,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,DF,0.000999997841491204,0.998999999691985,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MT,0.0314559805181962,0.968543987341772,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SC,0.207774240284454,0.792225784152499,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MA,0.00202101859337106,0.997978981406629,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PB,0.0166,0.9834,Em Análise,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,SE,0.0156666666666667,0.984333333333333,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MS,0.0099009900990099,0.99009900990099,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0166,0.9834,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0166,0.9834,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,ES,0.0166,0.9834,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0166,0.9834,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SC,0.0196078431372549,0.980392156862745,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,1.0,1.0,0.0,PB,0.00340715502555366,0.996592844974446,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,MT,0.0100005699285578,0.989999430071442,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,0.0,0.0,MT,0.0341585069196018,0.965841493080398,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,AL,0.002,0.998,Aguardando,0.0,1,1
TERMO DE FOMENTO,Regularizada,1.0,2.0,0.0,SP,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,2.0,1.0,0.0,DF,0.255878823055425,0.744121176944575,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,CE,0.0399990547683001,0.9600009452317,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,CE,0.025,0.975,Aguardando,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SC,0.025,0.975,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PA,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,0.0,SC,0.0,1.0,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MG,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PR,0.0204081632653061,0.979591836734694,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MG,0.0099009900990099,0.99009900990099,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AL,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AL,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,AL,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AM,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,AP,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,BA,0.0,1.0,Em Análise,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,GO,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RR,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,BA,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PR,0.0,1.0,Em Complementação,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,TO,0.0,1.0,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MS,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RN,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,BA,0.00990098921022413,0.990099018950445,Não Cadastrado,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,0.0,0.0,MS,0.35,0.65,Aguardando,0.0,1,1
TERMO DE COLABORACAO,Regularizada,0.0,1.0,0.0,PA,0.0,1.0,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PE,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.0,1.0,Em Complementação,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SC,0.0234375,0.9765625,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,AM,0.0,1.0,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RR,0.0476190476190476,0.952380952380952,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,RR,0.0,1.0,Em Complementação,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,MG,0.0166,0.9834,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,RS,0.2,0.8,Aguardando,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,PR,0.0,1.0,Aprovado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.217113676470588,0.782886294117647,Aguardando,0.0,1,1
CONVENIO,Pendente de Regularização,0.0,1.0,0.0,BA,0.0,1.0,Em Elaboração,0.0,1,1
CONVENIO,Pendente de Regularização,0.0,1.0,0.0,GO,0.0,1.0,Em Elaboração,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,MS,0.166666666666667,0.833333333333333,Rejeitado,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,BA,0.0730158658854167,0.926984166666667,Em Elaboração,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,MS,0.0814814930555556,0.918518541666667,,0.0,1,1
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,BA,0.08812259765625,0.911877395833333,,0.0,1,1
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,MS,0.277301215497594,0.722698722919559,Em Elaboração,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.321636442571238,0.678363557428762,,0.0,1,1
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.0125606156649072,0.987439392989034,,0.0,1,1
CONVENIO,Regularizada,0.0,1.0,0.0,RS,0.0147783251231527,0.985221674876847,Aprovado,0.0,1,1
